schedule_id,departure_station,arrival_station,train_operator,connection_id,departure_time,arrival_time,service_days_bitmap,legs
508,Station B,Station C,ExpressLine,conn_508,07:09 PM,09:56 PM,1,
509,Station D,Station G,FastTrack,conn_509,11:52 PM,02:14 AM,2,
510,Station B,Station D,SuperRail,conn_510,12:08 PM,06:29 PM,2,
511,Station E,Station J,TrainCo,conn_511,03:16 AM,05:34 AM,1,
512,Station F,Station D,CityLink,conn_512,06:17 PM,09:39 PM,32,
513,Station C,Station A,TrainCo,conn_513,07:03 PM,10:16 PM,64,
514,Station B,Station H,CityLink,conn_514,01:31 PM,04:12 PM,1,
515,Station D,Station C,SuperRail,conn_515,01:26 AM,03:40 AM,16,
516,Station A,Station B,ExpressLine,conn_516,04:49 AM,09:57 AM,4,
517,Station I,Station F,TrainCo,conn_517,06:41 PM,12:10 AM,8,
518,Station E,Station A,FastTrack,conn_518,07:33 PM,12:35 AM,2,
519,Station I,Station J,ExpressLine,conn_519,06:54 AM,08:54 AM,64,
520,Station E,Station H,ExpressLine,conn_520,06:17 AM,09:18 AM,1,
521,Station B,Station E,FastTrack,conn_521,10:40 PM,01:38 AM,8,
522,Station J,Station D,ExpressLine,conn_522,04:53 PM,09:18 PM,4,
523,Station J,Station G,TrainCo,conn_523,05:36 AM,08:29 AM,8,
524,Station I,Station E,ExpressLine,conn_524,12:37 PM,03:29 PM,16,
525,Station B,Station A,CityLink,conn_525,06:19 PM,11:48 PM,8,
526,Station A,Station F,TrainCo,conn_526,01:59 PM,05:29 PM,64,
527,Station B,Station H,FastTrack,conn_527,05:19 PM,09:08 PM,2,
528,Station I,Station G,CityLink,conn_528,06:53 AM,08:57 AM,16,
529,Station I,Station D,CityLink,conn_529,02:49 AM,05:03 AM,32,
530,Station G,Station D,FastTrack,conn_530,05:30 AM,10:33 AM,64,
531,Station I,Station B,CityLink,conn_531,05:05 AM,07:08 AM,1,
532,Station J,Station B,FastTrack,conn_532,09:52 AM,03:02 PM,8,
533,Station D,Station G,CityLink,conn_533,09:56 PM,01:31 AM,32,
534,Station I,Station A,ExpressLine,conn_534,10:44 PM,04:26 AM,2,
535,Station D,Station C,ExpressLine,conn_535,07:39 PM,11:37 PM,1,
536,Station J,Station F,ExpressLine,conn_536,09:56 PM,04:41 AM,64,
537,Station A,Station C,TrainCo,conn_537,03:26 PM,06:26 PM,16,
538,Station J,Station I,ExpressLine,conn_538,05:30 AM,09:42 AM,2,
539,Station D,Station A,TrainCo,conn_539,12:25 PM,05:54 PM,64,
540,Station A,Station E,ExpressLine,conn_540,01:22 PM,08:14 PM,16,
541,Station E,Station D,CityLink,conn_541,02:35 PM,06:03 PM,4,
542,Station H,Station I,SuperRail,conn_542,06:11 PM,09:24 PM,64,
543,Station F,Station D,CityLink,conn_543,04:10 PM,10:39 PM,64,
544,Station I,Station F,ExpressLine,conn_544,11:53 AM,02:34 PM,64,
545,Station B,Station H,FastTrack,conn_545,04:10 PM,08:35 PM,1,
546,Station G,Station I,ExpressLine,conn_546,07:08 PM,12:14 AM,8,
547,Station I,Station C,CityLink,conn_547,08:53 AM,12:52 PM,16,
548,Station J,Station D,ExpressLine,conn_548,06:02 AM,11:41 AM,2,
549,Station D,Station C,SuperRail,conn_549,03:55 PM,09:00 PM,2,
550,Station J,Station G,FastTrack,conn_550,04:01 PM,10:05 PM,4,
551,Station E,Station D,SuperRail,conn_551,07:33 AM,11:41 AM,32,
552,Station H,Station D,FastTrack,conn_552,08:15 AM,12:22 PM,64,
553,Station H,Station A,ExpressLine,conn_553,12:06 PM,02:25 PM,32,
554,Station D,Station F,TrainCo,conn_554,06:06 AM,12:21 PM,1,
555,Station E,Station D,SuperRail,conn_555,10:35 PM,03:38 AM,8,
556,Station G,Station J,TrainCo,conn_556,02:55 PM,05:36 PM,2,
557,Station E,Station G,SuperRail,conn_557,06:16 AM,11:05 AM,64,
558,Station I,Station A,SuperRail,conn_558,06:05 PM,09:23 PM,64,
559,Station G,Station I,FastTrack,conn_559,02:24 PM,04:27 PM,64,
560,Station G,Station D,CityLink,conn_560,05:13 AM,07:49 AM,32,
561,Station J,Station D,SuperRail,conn_561,08:36 PM,11:46 PM,1,
562,Station F,Station E,ExpressLine,conn_562,08:25 PM,01:08 AM,2,
563,Station D,Station C,FastTrack,conn_563,09:32 AM,12:17 PM,64,
564,Station H,Station C,ExpressLine,conn_564,02:33 AM,08:04 AM,8,
565,Station A,Station D,CityLink,conn_565,09:07 AM,01:04 PM,2,
566,Station D,Station F,CityLink,conn_566,02:22 PM,04:24 PM,64,
567,Station I,Station J,FastTrack,conn_567,10:52 PM,01:46 AM,32,
568,Station F,Station A,TrainCo,conn_568,03:56 AM,07:11 AM,16,
569,Station H,Station C,FastTrack,conn_569,12:18 PM,06:40 PM,2,
570,Station D,Station G,SuperRail,conn_570,10:03 PM,01:04 AM,4,
571,Station I,Station F,SuperRail,conn_571,11:13 PM,03:58 AM,64,
572,Station H,Station D,SuperRail,conn_572,07:20 PM,10:56 PM,1,
573,Station B,Station C,TrainCo,conn_573,03:03 PM,08:51 PM,1,
574,Station G,Station J,CityLink,conn_574,06:06 PM,10:06 PM,16,
575,Station D,Station F,SuperRail,conn_575,01:50 AM,08:15 AM,1,
576,Station G,Station E,FastTrack,conn_576,02:20 PM,05:12 PM,1,
577,Station H,Station A,FastTrack,conn_577,08:40 AM,01:11 PM,64,
578,Station F,Station C,FastTrack,conn_578,04:55 AM,11:30 AM,1,
579,Station A,Station J,SuperRail,conn_579,11:40 AM,04:10 PM,2,
580,Station G,Station C,CityLink,conn_580,07:54 AM,12:38 PM,32,
581,Station E,Station B,CityLink,conn_581,11:39 AM,01:58 PM,32,
582,Station F,Station H,SuperRail,conn_582,06:54 AM,09:25 AM,1,
583,Station A,Station B,SuperRail,conn_583,08:03 AM,11:50 AM,16,
584,Station A,Station C,TrainCo,conn_584,11:10 PM,05:31 AM,1,
585,Station G,Station J,ExpressLine,conn_585,06:05 AM,10:46 AM,8,
586,Station I,Station H,FastTrack,conn_586,10:38 AM,05:30 PM,16,
587,Station F,Station H,ExpressLine,conn_587,12:59 PM,07:38 PM,64,
588,Station A,Station H,SuperRail,conn_588,05:40 PM,12:23 AM,16,
589,Station G,Station A,SuperRail,conn_589,06:27 AM,12:11 PM,1,
590,Station H,Station E,CityLink,conn_590,08:40 PM,12:15 AM,2,
591,Station F,Station J,FastTrack,conn_591,11:41 PM,02:18 AM,2,
592,Station H,Station B,ExpressLine,conn_592,02:37 PM,08:40 PM,1,
593,Station A,Station H,CityLink,conn_593,07:14 PM,12:40 AM,1,
594,Station G,Station C,SuperRail,conn_594,06:46 AM,01:25 PM,8,
595,Station F,Station B,CityLink,conn_595,12:00 AM,05:29 AM,1,
596,Station C,Station J,SuperRail,conn_596,06:44 PM,11:45 PM,8,
597,Station H,Station J,SuperRail,conn_597,12:30 PM,03:50 PM,1,
598,Station E,Station D,SuperRail,conn_598,01:53 PM,04:13 PM,8,
599,Station I,Station C,ExpressLine,conn_599,06:51 AM,09:02 AM,2,
600,Station F,Station B,ExpressLine,conn_600,09:25 AM,04:17 PM,4,
601,Station E,Station J,TrainCo,conn_601,03:04 AM,08:56 AM,2,
602,Station G,Station D,SuperRail,conn_602,12:13 PM,05:15 PM,32,
603,Station A,Station H,CityLink,conn_603,09:08 PM,12:56 AM,1,
604,Station B,Station F,CityLink,conn_604,07:49 AM,02:13 PM,1,
605,Station D,Station A,FastTrack,conn_605,05:19 AM,11:55 AM,64,
606,Station G,Station H,TrainCo,conn_606,03:50 AM,10:17 AM,2,
607,Station G,Station I,CityLink,conn_607,06:06 AM,12:54 PM,1,
608,Station C,Station J,CityLink,conn_608,08:12 PM,02:36 AM,2,
609,Station F,Station G,SuperRail,conn_609,04:34 AM,11:29 AM,8,
610,Station D,Station F,ExpressLine,conn_610,05:52 PM,09:55 PM,64,
611,Station G,Station H,ExpressLine,conn_611,06:48 PM,10:36 PM,2,
612,Station B,Station A,CityLink,conn_612,03:47 PM,08:01 PM,8,
613,Station F,Station C,FastTrack,conn_613,08:24 AM,12:30 PM,4,
614,Station A,Station F,FastTrack,conn_614,04:40 AM,08:12 AM,64,
615,Station C,Station B,CityLink,conn_615,07:50 PM,09:50 PM,4,
616,Station D,Station E,ExpressLine,conn_616,09:02 PM,11:30 PM,64,
617,Station J,Station A,CityLink,conn_617,01:36 PM,07:47 PM,16,
618,Station H,Station C,FastTrack,conn_618,11:23 PM,02:44 AM,64,
619,Station B,Station F,TrainCo,conn_619,05:33 PM,10:43 PM,16,
620,Station J,Station A,ExpressLine,conn_620,06:53 PM,09:04 PM,2,
621,Station D,Station E,FastTrack,conn_621,12:40 PM,04:24 PM,8,
622,Station D,Station J,TrainCo,conn_622,01:59 AM,07:20 AM,4,
623,Station B,Station A,FastTrack,conn_623,02:41 AM,09:16 AM,4,
624,Station J,Station F,FastTrack,conn_624,04:36 PM,10:10 PM,16,
625,Station A,Station D,CityLink,conn_625,07:01 AM,10:33 AM,8,
626,Station I,Station B,CityLink,conn_626,02:30 AM,07:58 AM,2,
627,Station C,Station G,CityLink,conn_627,06:22 AM,09:48 AM,16,
628,Station B,Station G,FastTrack,conn_628,02:20 PM,07:32 PM,1,
629,Station I,Station J,CityLink,conn_629,06:57 PM,11:32 PM,32,
630,Station I,Station J,SuperRail,conn_630,06:44 PM,09:58 PM,8,
631,Station A,Station D,TrainCo,conn_631,07:55 PM,02:26 AM,32,
632,Station H,Station B,ExpressLine,conn_632,09:14 AM,01:36 PM,64,
633,Station A,Station J,ExpressLine,conn_633,03:08 PM,05:45 PM,64,
634,Station F,Station I,CityLink,conn_634,10:16 PM,05:06 AM,8,
635,Station I,Station B,SuperRail,conn_635,10:44 AM,04:19 PM,1,
636,Station E,Station A,SuperRail,conn_636,02:43 PM,08:14 PM,4,
637,Station H,Station F,CityLink,conn_637,02:10 PM,06:14 PM,64,
638,Station I,Station J,CityLink,conn_638,07:34 AM,10:56 AM,32,
639,Station I,Station D,FastTrack,conn_639,03:30 AM,06:59 AM,16,
640,Station A,Station I,SuperRail,conn_640,03:10 PM,07:01 PM,32,
641,Station H,Station A,TrainCo,conn_641,07:43 AM,12:37 PM,64,
642,Station B,Station D,SuperRail,conn_642,04:11 PM,10:03 PM,1,
643,Station J,Station F,FastTrack,conn_643,07:57 AM,02:48 PM,32,
644,Station J,Station A,TrainCo,conn_644,02:02 PM,07:43 PM,16,
645,Station G,Station F,FastTrack,conn_645,03:15 AM,05:40 AM,32,
646,Station D,Station I,FastTrack,conn_646,09:14 PM,01:04 AM,16,
647,Station G,Station D,SuperRail,conn_647,06:23 AM,08:29 AM,4,
648,Station H,Station A,SuperRail,conn_648,06:14 AM,08:55 AM,8,
649,Station F,Station D,SuperRail,conn_649,01:35 PM,06:48 PM,16,
650,Station G,Station A,ExpressLine,conn_650,09:32 AM,02:25 PM,2,
651,Station I,Station B,SuperRail,conn_651,09:04 AM,01:42 PM,32,
652,Station C,Station D,ExpressLine,conn_652,08:02 PM,10:16 PM,1,
653,Station H,Station J,SuperRail,conn_653,03:06 PM,05:35 PM,4,
654,Station B,Station D,SuperRail,conn_654,04:56 AM,07:36 AM,64,
655,Station D,Station C,ExpressLine,conn_655,10:27 AM,05:17 PM,1,
656,Station D,Station B,SuperRail,conn_656,07:22 AM,09:42 AM,8,
657,Station J,Station I,CityLink,conn_657,09:28 PM,11:29 PM,64,
658,Station D,Station G,TrainCo,conn_658,11:19 AM,05:13 PM,32,
659,Station I,Station E,SuperRail,conn_659,11:05 PM,03:25 AM,2,
660,Station G,Station D,CityLink,conn_660,05:17 AM,08:33 AM,8,
661,Station E,Station B,FastTrack,conn_661,05:24 PM,12:10 AM,2,
662,Station J,Station A,TrainCo,conn_662,04:15 PM,09:29 PM,4,
663,Station E,Station I,SuperRail,conn_663,11:14 PM,01:14 AM,32,
664,Station C,Station J,FastTrack,conn_664,11:52 AM,06:18 PM,1,
665,Station H,Station J,ExpressLine,conn_665,09:18 AM,12:22 PM,4,
666,Station H,Station A,ExpressLine,conn_666,02:53 PM,05:20 PM,2,
667,Station C,Station E,ExpressLine,conn_667,04:37 AM,08:32 AM,4,
668,Station G,Station H,FastTrack,conn_668,11:39 PM,01:55 AM,32,
669,Station J,Station C,SuperRail,conn_669,11:39 AM,04:00 PM,32,
670,Station H,Station F,FastTrack,conn_670,05:06 AM,10:29 AM,8,
671,Station J,Station D,ExpressLine,conn_671,12:54 PM,04:33 PM,1,
672,Station J,Station A,SuperRail,conn_672,07:27 PM,11:33 PM,1,
673,Station C,Station B,FastTrack,conn_673,06:44 PM,10:04 PM,4,
674,Station J,Station B,FastTrack,conn_674,01:35 AM,04:12 AM,2,
675,Station C,Station B,CityLink,conn_675,05:04 AM,08:19 AM,1,
676,Station B,Station I,ExpressLine,conn_676,02:13 AM,05:51 AM,2,
677,Station J,Station B,FastTrack,conn_677,07:47 PM,11:40 PM,2,
678,Station D,Station H,TrainCo,conn_678,12:11 AM,03:38 AM,2,
679,Station E,Station I,FastTrack,conn_679,09:01 AM,02:53 PM,4,
680,Station F,Station C,TrainCo,conn_680,09:47 AM,03:21 PM,32,
681,Station D,Station J,ExpressLine,conn_681,10:22 PM,01:18 AM,8,
682,Station D,Station C,ExpressLine,conn_682,09:38 AM,04:19 PM,16,
683,Station A,Station B,FastTrack,conn_683,04:09 PM,07:48 PM,16,
684,Station G,Station A,ExpressLine,conn_684,07:04 PM,12:10 AM,2,
685,Station J,Station B,ExpressLine,conn_685,07:43 PM,02:21 AM,1,
686,Station F,Station A,CityLink,conn_686,01:40 PM,08:34 PM,4,
687,Station G,Station D,SuperRail,conn_687,08:31 AM,11:15 AM,4,
688,Station A,Station H,TrainCo,conn_688,09:40 AM,02:17 PM,4,
689,Station E,Station B,FastTrack,conn_689,04:20 PM,10:38 PM,32,
690,Station D,Station F,ExpressLine,conn_690,08:27 PM,03:06 AM,64,
691,Station C,Station B,ExpressLine,conn_691,01:56 PM,07:03 PM,32,
692,Station C,Station H,ExpressLine,conn_692,05:56 AM,08:46 AM,4,
693,Station J,Station F,CityLink,conn_693,01:40 PM,08:29 PM,8,
694,Station A,Station H,FastTrack,conn_694,11:51 PM,02:17 AM,8,
695,Station F,Station G,CityLink,conn_695,10:55 PM,03:01 AM,8,
696,Station J,Station G,FastTrack,conn_696,08:06 AM,01:45 PM,1,
697,Station G,Station B,SuperRail,conn_697,01:14 AM,07:37 AM,1,
698,Station E,Station B,CityLink,conn_698,01:01 PM,03:35 PM,64,
699,Station I,Station F,CityLink,conn_699,02:25 AM,08:50 AM,64,
700,Station G,Station J,ExpressLine,conn_700,12:14 AM,03:32 AM,32,
701,Station J,Station I,TrainCo,conn_701,11:03 PM,05:18 AM,1,
702,Station A,Station J,FastTrack,conn_702,02:57 PM,06:10 PM,2,
703,Station F,Station D,SuperRail,conn_703,11:29 PM,04:01 AM,1,
704,Station H,Station G,SuperRail,conn_704,02:16 AM,07:49 AM,8,
705,Station H,Station A,FastTrack,conn_705,05:43 AM,08:09 AM,32,
706,Station E,Station H,CityLink,conn_706,06:48 AM,09:16 AM,16,
707,Station H,Station B,ExpressLine,conn_707,02:05 PM,05:34 PM,16,
708,Station J,Station G,FastTrack,conn_708,06:17 PM,10:44 PM,32,
709,Station H,Station B,TrainCo,conn_709,04:03 AM,08:57 AM,16,
710,Station G,Station F,FastTrack,conn_710,08:53 AM,12:11 PM,32,
711,Station G,Station J,CityLink,conn_711,07:34 AM,12:42 PM,32,
712,Station D,Station F,SuperRail,conn_712,07:23 PM,12:31 AM,32,
713,Station J,Station B,ExpressLine,conn_713,04:22 AM,10:10 AM,64,
714,Station H,Station D,FastTrack,conn_714,08:50 PM,11:42 PM,2,
715,Station C,Station D,FastTrack,conn_715,09:06 AM,03:56 PM,16,
716,Station G,Station B,SuperRail,conn_716,02:31 PM,06:46 PM,8,
717,Station G,Station C,FastTrack,conn_717,08:14 PM,12:21 AM,8,
718,Station A,Station G,CityLink,conn_718,06:40 PM,11:36 PM,4,
719,Station D,Station G,SuperRail,conn_719,03:26 AM,10:00 AM,4,
720,Station H,Station G,ExpressLine,conn_720,08:37 AM,03:22 PM,2,
721,Station H,Station J,CityLink,conn_721,09:27 PM,03:10 AM,64,
722,Station J,Station F,TrainCo,conn_722,02:13 AM,05:56 AM,4,
723,Station F,Station J,FastTrack,conn_723,09:04 AM,01:34 PM,4,
724,Station E,Station H,ExpressLine,conn_724,10:31 AM,12:46 PM,32,
725,Station B,Station H,CityLink,conn_725,12:38 AM,05:29 AM,32,
726,Station H,Station I,TrainCo,conn_726,10:29 PM,02:36 AM,1,
727,Station F,Station A,ExpressLine,conn_727,04:05 AM,09:30 AM,32,
728,Station C,Station F,SuperRail,conn_728,11:43 PM,05:06 AM,32,
729,Station I,Station H,SuperRail,conn_729,08:58 AM,01:27 PM,8,
730,Station C,Station J,TrainCo,conn_730,10:58 AM,04:19 PM,8,
731,Station D,Station H,CityLink,conn_731,01:35 AM,05:24 AM,2,
732,Station D,Station G,CityLink,conn_732,01:30 AM,05:49 AM,16,
733,Station A,Station B,TrainCo,conn_733,09:11 AM,12:29 PM,8,
734,Station I,Station G,SuperRail,conn_734,11:54 AM,05:00 PM,64,
735,Station B,Station G,TrainCo,conn_735,07:09 AM,10:42 AM,8,
736,Station A,Station C,CityLink,conn_736,12:44 PM,06:35 PM,1,
737,Station A,Station B,ExpressLine,conn_737,09:57 PM,01:37 AM,1,
738,Station F,Station G,FastTrack,conn_738,02:32 PM,06:25 PM,8,
739,Station I,Station E,CityLink,conn_739,10:15 AM,12:56 PM,32,
740,Station D,Station C,SuperRail,conn_740,02:42 AM,06:20 AM,4,
741,Station D,Station E,CityLink,conn_741,08:53 PM,03:31 AM,32,
742,Station E,Station D,TrainCo,conn_742,12:39 AM,05:01 AM,2,
743,Station I,Station B,ExpressLine,conn_743,11:22 AM,01:24 PM,64,
744,Station A,Station J,CityLink,conn_744,12:49 PM,03:13 PM,2,
745,Station I,Station G,FastTrack,conn_745,04:28 AM,06:43 AM,32,
746,Station C,Station F,CityLink,conn_746,03:55 AM,08:15 AM,4,
747,Station I,Station A,ExpressLine,conn_747,09:14 AM,12:40 PM,32,
748,Station J,Station G,SuperRail,conn_748,04:11 PM,08:06 PM,32,
749,Station A,Station I,ExpressLine,conn_749,03:10 AM,06:52 AM,32,
750,Station I,Station H,ExpressLine,conn_750,09:46 PM,12:23 AM,8,
751,Station G,Station B,FastTrack,conn_751,03:43 PM,06:17 PM,8,
752,Station I,Station A,CityLink,conn_752,07:24 AM,10:43 AM,16,
753,Station C,Station H,CityLink,conn_753,09:15 AM,11:53 AM,4,
754,Station C,Station H,FastTrack,conn_754,09:40 AM,02:23 PM,1,
755,Station H,Station I,FastTrack,conn_755,03:46 AM,10:00 AM,2,
756,Station G,Station H,SuperRail,conn_756,02:09 PM,06:55 PM,1,
757,Station B,Station F,TrainCo,conn_757,10:51 PM,01:07 AM,2,
758,Station A,Station J,CityLink,conn_758,09:46 PM,12:38 AM,2,
759,Station G,Station J,SuperRail,conn_759,07:07 AM,11:30 AM,64,
760,Station D,Station C,SuperRail,conn_760,12:17 PM,04:27 PM,1,
761,Station F,Station I,FastTrack,conn_761,06:43 PM,01:36 AM,32,
762,Station C,Station F,CityLink,conn_762,03:17 PM,07:19 PM,32,
763,Station I,Station J,SuperRail,conn_763,11:30 AM,01:47 PM,2,
764,Station I,Station G,FastTrack,conn_764,07:22 PM,01:14 AM,1,
765,Station D,Station I,CityLink,conn_765,07:47 AM,11:42 AM,4,
766,Station A,Station C,FastTrack,conn_766,04:27 AM,08:22 AM,2,
767,Station H,Station A,FastTrack,conn_767,11:22 PM,02:33 AM,32,
768,Station D,Station E,CityLink,conn_768,11:41 AM,04:15 PM,32,
769,Station C,Station H,SuperRail,conn_769,11:43 PM,06:16 AM,32,
770,Station A,Station D,FastTrack,conn_770,04:05 AM,09:52 AM,8,
771,Station E,Station J,ExpressLine,conn_771,12:54 PM,06:24 PM,2,
772,Station E,Station D,SuperRail,conn_772,12:17 PM,03:32 PM,2,
773,Station E,Station I,CityLink,conn_773,01:45 PM,06:53 PM,2,
774,Station J,Station B,ExpressLine,conn_774,11:40 PM,06:21 AM,8,
775,Station G,Station E,TrainCo,conn_775,01:06 AM,07:44 AM,8,
776,Station H,Station I,CityLink,conn_776,12:28 PM,05:01 PM,64,
777,Station E,Station D,TrainCo,conn_777,05:49 PM,10:07 PM,16,
778,Station A,Station E,CityLink,conn_778,12:18 AM,06:26 AM,2,
779,Station J,Station G,CityLink,conn_779,02:51 PM,07:28 PM,4,
780,Station F,Station E,CityLink,conn_780,06:34 AM,09:26 AM,2,
781,Station D,Station J,CityLink,conn_781,11:35 PM,04:26 AM,2,
782,Station D,Station E,FastTrack,conn_782,01:11 PM,03:51 PM,64,
783,Station B,Station I,FastTrack,conn_783,05:25 AM,08:50 AM,2,
784,Station C,Station E,SuperRail,conn_784,02:30 AM,05:34 AM,2,
785,Station F,Station I,CityLink,conn_785,06:32 AM,09:58 AM,4,
786,Station G,Station I,TrainCo,conn_786,06:15 PM,01:10 AM,2,
787,Station H,Station C,CityLink,conn_787,05:46 AM,10:00 AM,32,
788,Station D,Station E,ExpressLine,conn_788,10:43 AM,02:48 PM,2,
789,Station I,Station J,CityLink,conn_789,11:56 PM,05:47 AM,32,
790,Station H,Station B,TrainCo,conn_790,02:31 PM,06:28 PM,32,
791,Station C,Station J,ExpressLine,conn_791,11:17 AM,02:31 PM,64,
792,Station A,Station H,SuperRail,conn_792,10:42 AM,04:45 PM,4,
793,Station D,Station I,CityLink,conn_793,04:14 PM,10:40 PM,1,
794,Station I,Station E,FastTrack,conn_794,03:18 AM,05:26 AM,1,
795,Station D,Station A,CityLink,conn_795,02:52 PM,07:11 PM,1,
796,Station F,Station I,TrainCo,conn_796,08:13 PM,10:49 PM,2,
797,Station B,Station I,FastTrack,conn_797,07:31 AM,10:00 AM,4,
798,Station E,Station A,SuperRail,conn_798,01:18 AM,05:00 AM,2,
799,Station I,Station E,TrainCo,conn_799,04:01 PM,06:20 PM,32,
800,Station D,Station A,TrainCo,conn_800,08:22 PM,11:03 PM,1,
801,Station C,Station E,FastTrack,conn_801,07:36 PM,12:05 AM,16,
802,Station B,Station J,FastTrack,conn_802,11:13 AM,05:57 PM,4,
803,Station B,Station F,TrainCo,conn_803,03:22 AM,06:12 AM,32,
804,Station I,Station E,TrainCo,conn_804,12:12 PM,05:58 PM,8,
805,Station G,Station A,SuperRail,conn_805,10:06 PM,01:44 AM,64,
806,Station G,Station F,CityLink,conn_806,08:13 PM,12:10 AM,32,
807,Station C,Station H,SuperRail,conn_807,07:17 PM,01:13 AM,2,
808,Station A,Station F,SuperRail,conn_808,02:58 AM,09:27 AM,4,
809,Station G,Station B,CityLink,conn_809,01:28 AM,06:48 AM,4,
810,Station B,Station J,FastTrack,conn_810,12:13 PM,04:12 PM,8,
811,Station G,Station J,ExpressLine,conn_811,02:46 PM,07:15 PM,2,
812,Station A,Station D,TrainCo,conn_812,09:51 PM,03:43 AM,8,
813,Station B,Station H,TrainCo,conn_813,09:42 AM,02:17 PM,2,
814,Station H,Station D,SuperRail,conn_814,12:13 PM,02:26 PM,1,
815,Station D,Station G,CityLink,conn_815,11:52 PM,02:44 AM,4,
816,Station F,Station E,ExpressLine,conn_816,11:34 AM,04:40 PM,1,
817,Station D,Station E,ExpressLine,conn_817,06:38 AM,08:50 AM,1,
818,Station C,Station E,CityLink,conn_818,02:16 PM,06:40 PM,8,
819,Station C,Station H,CityLink,conn_819,12:14 PM,04:02 PM,16,
820,Station D,Station A,FastTrack,conn_820,06:29 AM,11:39 AM,16,
821,Station C,Station G,CityLink,conn_821,09:15 AM,11:34 AM,32,
822,Station B,Station D,CityLink,conn_822,07:23 AM,10:13 AM,8,
823,Station D,Station B,ExpressLine,conn_823,05:03 PM,10:53 PM,4,
824,Station I,Station B,FastTrack,conn_824,07:21 AM,11:18 AM,64,
825,Station D,Station J,SuperRail,conn_825,11:30 PM,05:30 AM,2,
826,Station A,Station B,TrainCo,conn_826,12:22 AM,03:41 AM,8,
827,Station H,Station F,FastTrack,conn_827,02:19 PM,07:40 PM,1,
828,Station E,Station D,CityLink,conn_828,07:03 PM,10:31 PM,2,
829,Station J,Station E,CityLink,conn_829,08:03 AM,11:10 AM,4,
830,Station H,Station E,TrainCo,conn_830,09:55 AM,01:38 PM,8,
